quantity,card name,color,cmc,scryfall ID,types,card text
1,Journey to Nowhere,"White",2,442bb671-8b23-4e3b-bf39-18152a68887e,"Enchantment","When this enchantment enters, exile target creature. When this enchantment leaves the battlefield, return the exiled card to the battlefield under its owner's control."
1,Keen Sense,"Green",1,d16e927d-0f23-4fac-9b35-3cfcb22ebc26,"Enchantment","Enchant creature Whenever enchanted creature deals damage to an opponent, you may draw a card."
1,Oblivion Ring,"White",3,1e2a73ec-39be-4d23-8c25-17d7c174dcee,"Enchantment","When this enchantment enters, exile another target nonland permanent. When this enchantment leaves the battlefield, return the exiled card to the battlefield under its owner's control."
1,Prayer of Binding,"White",4,322f90b6-6b49-458d-9d5b-b601bfdd0af8,"Enchantment","Flash When this enchantment enters, exile up to one target nonland permanent an opponent controls until this enchantment leaves the battlefield. You gain 2 life."
1,Seal of Removal,"Blue",1,6dfc7060-e374-486f-8029-d3fdfe4b61e7,"Enchantment","Sacrifice this enchantment: Return target creature to its owner's hand."
1,Sentinel's Eyes,"White",1,32adc118-b81e-48c2-b7ef-b62e8c3308d6,"Enchantment","Enchant creature Enchanted creature gets +1/+1 and has vigilance. Escape—{W}, Exile two other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)"
1,Squirrel Nest,"Green",3,bac26044-b41f-4c75-8bc1-26359250d8bc,"Enchantment","Enchant land Enchanted land has ""{T}: Create a 1/1 green Squirrel creature token."""
1,Touch the Spirit Realm,"White",3,e16ab44e-4257-4c0c-b705-8ac1e9c1d835,"Enchantment","When this enchantment enters, exile up to one target artifact or creature until this enchantment leaves the battlefield. Channel — {1}{W}, Discard this card: Exile target artifact or creature. Return it to the battlefield under its owner's control at the beginning of the next end step."
1,Weaponize the Monsters,"Red",1,68bba622-a0ab-4c0e-88b1-9120690ea5a0,"Enchantment","{2}, Sacrifice a creature: This enchantment deals 2 damage to any target."
1,Ambuscade,"Green",3,4df71162-7e8f-47c5-aff4-59d82d8c674d,"Instant","Target creature you control gets +1/+0 until end of turn. It deals damage equal to its power to target creature an opponent controls."
1,Band Together,"Green",3,500d4158-a29c-425e-a492-001061e5d286,"Instant","Up to two target creatures you control each deal damage equal to their power to another target creature."
1,Bitter Triumph,"Black",2,05bdd22c-3e11-4c29-bdfa-d3dfc0e90a9f,"Instant","As an additional cost to cast this spell, discard a card or pay 3 life. Destroy target creature or planeswalker."
1,Blazing Crescendo,"Red",2,d6bfc16a-2871-40a4-b279-636b80491a06,"Instant","Target creature gets +3/+1 until end of turn. Exile the top card of your library. Until the end of your next turn, you may play that card."
1,Blossoming Defense,"Green",1,bf65fcd0-5f4e-4e65-ac86-2f14d5c7d527,"Instant","Target creature you control gets +2/+2 and gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.)"
1,Borrowed Hostility,"Red",1,64185203-9d47-4d67-b433-1c4b09816a35,"Instant","Escalate {3} (Pay this cost for each mode chosen beyond the first.) Choose one or both — • Target creature gets +3/+0 until end of turn. • Target creature gains first strike until end of turn."
1,Brainstorm,"Blue",1,8beb987c-1b67-4a4e-ae71-58547afad2a0,"Instant","Draw three cards, then put two cards from your hand on top of your library in any order."
1,Broken Wings,"Green",3,1d7d5b71-7c1b-4fc2-a5ec-7285e17ffe0f,"Instant","Destroy target artifact, enchantment, or creature with flying."
1,Burning Sun's Fury,"Red",2,2731e181-f59c-446c-bb86-8f93bfbb10e9,"Instant","Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.) Up to two target creatures each get +2/+0 and gain haste until end of turn."
1,Censor,"Blue",2,4cb4e315-1a77-479a-9f15-fb23575de805,"Instant","Counter target spell unless its controller pays {1}. Cycling {U} ({U}, Discard this card: Draw a card.)"
1,Chandra's Pyrohelix,"Red",2,acc6a24c-2927-4aed-94c1-9cab2c95682e,"Instant","Chandra's Pyrohelix deals 2 damage divided as you choose among one or two targets."
1,Collective Nightmare,"Black",3,05864d3a-d8bb-4ddf-b721-883632050cb1,"Instant","Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.) Target creature gets -3/-3 until end of turn."
1,Collision // Colossus,"Green,Red",4,9bd15da6-2b86-4dba-951d-318c7d9a5dde,"Instant,Instant","Collision deals 6 damage to target creature with flying. // Target creature gets +4/+2 and gains trample until end of turn."
1,Consider,"Blue",1,ff6f3824-3670-46e1-af43-0db405726084,"Instant","Surveil 1. (Look at the top card of your library. You may put it into your graveyard.) Draw a card."
1,Crimson Wisps,"Red",1,1e32a5c0-7ad3-453e-8980-7c8e607f47ee,"Instant","Target creature becomes red and gains haste until end of turn. (It can attack and {T} this turn.) Draw a card."
1,Curate,"Blue",2,78cd258b-431e-42f7-a938-76ebc80d528d,"Instant","Surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.) Draw a card."
1,Cut Down,"Black",1,753db072-5d6a-4f37-8f7d-255572ecd3bd,"Instant","Destroy target creature with total power and toughness 5 or less."
1,Depose // Deploy,"White,Blue",6,0bda0b80-8a41-4001-9f60-06b1d7f9b1fa,"Instant,Instant","Tap target creature. Draw a card. // Create two 1/1 colorless Thopter artifact creature tokens with flying, then you gain 1 life for each creature you control."
1,Drag to the Underworld,"Black",4,91852444-9361-4588-a44f-fb90ba1b30e5,"Instant","This spell costs {X} less to cast, where X is your devotion to black. (Each {B} in the mana costs of permanents you control counts toward your devotion to black.) Destroy target creature."
1,Echoing Decay,"Black",2,f8e688e7-8350-4b78-bd49-a6ffdedad556,"Instant","Target creature and all other creatures with the same name as that creature get -2/-2 until end of turn."
1,Electrolyze,"Red,Blue",3,5112af09-1305-4e00-8273-403eac40786f,"Instant","Electrolyze deals 2 damage divided as you choose among one or two targets. Draw a card."
1,Eliminate,"Black",2,f8eb4087-3a4c-4de8-8e29-f4cd71acb180,"Instant","Destroy target creature or planeswalker with mana value 3 or less."
1,Elspeth's Smite,"White",1,f03a480f-de67-4611-9db7-c0c3d020f597,"Instant","Elspeth's Smite deals 3 damage to target attacking or blocking creature. If that creature would die this turn, exile it instead."
1,Emerge Unscathed,"White",1,39142d83-3361-4ba6-8547-5088508c6ef8,"Instant","Target creature you control gains protection from the color of your choice until end of turn. Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)"
1,Ephemerate,"White",1,d562bd6e-6e13-4309-bf80-3c10570741bf,"Instant","Exile target creature you control, then return it to the battlefield under its owner's control. Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)"
1,Essence Scatter,"Blue",2,b7ad4441-e300-4267-bedb-4ae6a64f59cd,"Instant","Counter target creature spell."
1,Exclude,"Blue",3,014bc5a5-4483-42e9-9c14-1ad229b28eb7,"Instant","Counter target creature spell. Draw a card."
1,Expedite,"Red",1,44072f87-3a99-49dd-9709-85aa83d4819f,"Instant","Target creature gains haste until end of turn. Draw a card."
1,Fading Hope,"Blue",1,502beb34-279f-4c75-bb95-6b9aba94ab6f,"Instant","Return target creature to its owner's hand. If its mana value was 3 or less, scry 1. (Look at the top card of your library. You may put that card on the bottom.)"
1,Feat of Resistance,"White",2,f8d0c984-a5e8-4969-b8df-01d99bb9b84c,"Instant","Put a +1/+1 counter on target creature you control. It gains protection from the color of your choice until end of turn. (It can't be blocked, targeted, dealt damage, enchanted, or equipped by anything of that color.)"
1,Fiery Temper,"Red",3,61caf82d-e077-4931-a6ad-09fa7f04b36f,"Instant","Fiery Temper deals 3 damage to any target. Madness {R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
1,Fire Prophecy,"Red",2,e308e3e4-9c14-4359-b510-79a3108de14f,"Instant","Fire Prophecy deals 3 damage to target creature. You may put a card from your hand on the bottom of your library. If you do, draw a card."
1,Fists of Flame,"Red",2,45c118b4-7460-4a96-8a54-3c5974232203,"Instant","Draw a card. Until end of turn, target creature gains trample and gets +1/+0 for each card you've drawn this turn. (A creature with trample can deal excess combat damage to the player or planeswalker it's attacking.)"
1,Flourishing Strike,"Green",2,9c4b23a5-d997-4f02-b136-44ee7be51c7b,"Instant","Choose one — • Flourishing Strike deals 5 damage to target creature with flying. • Target creature gets +3/+3 until end of turn. Entwine {2}{G} (Choose both if you pay the entwine cost.)"
1,Flowstone Infusion,"Red",1,b57c3674-9a31-4418-b306-e6b0a2514d8f,"Instant","Target creature gets +2/-2 until end of turn."
1,Frantic Search,"Blue",3,0eb00e3c-b67a-44c7-ae61-23ecf4d4971a,"Instant","Draw two cards, then discard two cards. Untap up to three lands."
1,Fungal Infection,"Black",1,727a589a-2248-478f-825f-932bfb456675,"Instant","Target creature gets -1/-1 until end of turn. Create a 1/1 green Saproling creature token."
1,Fungal Rebirth,"Green",3,4037e3b2-cb62-4f88-943d-3edcd6827c23,"Instant","Return target permanent card from your graveyard to your hand. If a creature died this turn, create two 1/1 green Saproling creature tokens."
1,Giant Growth,"Green",1,fb7d7036-fffe-4b55-a8ba-494f4513ba1c,"Instant","Target creature gets +3/+3 until end of turn."
1,Goblin Wizardry,"Red",4,04d250d6-7ab1-4b30-85a4-acb0b620629c,"Instant","Create two 1/1 red Goblin Wizard creature tokens with prowess. (Whenever you cast a noncreature spell, they get +1/+1 until end of turn.)"
1,Grasp of Darkness,"Black",2,7737b578-8ae3-4846-b508-93ef40f25244,"Instant","Target creature gets -4/-4 until end of turn."
1,Heartfire,"Red",2,af482a14-a144-4e60-bd04-a548a3c89f5a,"Instant","As an additional cost to cast this spell, sacrifice a creature or planeswalker. Heartfire deals 4 damage to any target."
1,Integrity // Intervention,"White,Red",5,54756398-5217-4771-b647-15920cf23fe5,"Instant,Instant","Target creature gets +2/+2 until end of turn. // Intervention deals 3 damage to any target and you gain 3 life."
1,Into the Roil,"Blue",2,f3463be0-df9e-4cb9-a90f-5d9d2ee729e0,"Instant","Kicker {1}{U} (You may pay an additional {1}{U} as you cast this spell.) Return target nonland permanent to its owner's hand. If this spell was kicked, draw a card."
1,Lash of Malice,"Black",1,af3da2c6-29ed-4563-8bae-d1cc05df8897,"Instant","Target creature gets +2/-2 until end of turn."
1,Lava Dart,"Red",1,b16dd041-451d-4914-8c46-aa315a90d802,"Instant","Lava Dart deals 1 damage to any target. Flashback—Sacrifice a Mountain. (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
1,Lightning Strike,"Red",2,5787b0e0-9469-4a6d-8b81-c992628e28c0,"Instant","Lightning Strike deals 3 damage to any target."
1,Magma Jet,"Red",2,2975ce11-589a-4da8-a016-854bbaeb869c,"Instant","Magma Jet deals 2 damage to any target. Scry 2."
1,Magmatic Sinkhole,"Red",6,94db1674-d72b-4c1f-b436-490e5363bee7,"Instant","Delve (Each card you exile from your graveyard while casting this spell pays for {1}.) Magmatic Sinkhole deals 5 damage to target creature or planeswalker."
1,Make Disappear,"Blue",2,3f2d6a21-ea77-484b-9e3a-1bd49806f907,"Instant","Casualty 1 (As you cast this spell, you may sacrifice a creature with power 1 or greater. When you do, copy this spell and you may choose a new target for the copy.) Counter target spell unless its controller pays {2}."
1,Murder,"Black",3,2c249609-9cf7-46f1-b94c-9329add966bb,"Instant","Destroy target creature."
1,Nature's Chant,"White,Green",2,9a17cbf6-3f38-4bc6-8448-881e19cffe06,"Instant","Destroy target artifact or enchantment."
1,Negate,"Blue",2,81752db1-374e-4723-b695-a2f4a634dfc6,"Instant","Counter target noncreature spell."
1,Neutralize,"Blue",3,3a897be4-95e2-4fab-bd08-565afe19533b,"Instant","Counter target spell. Cycling {2} ({2}, Discard this card: Draw a card.)"
1,Ob Nixilis's Cruelty,"Black",3,a4832271-ba68-4bed-a0ee-9da4bc3bedaa,"Instant","Target creature gets -5/-5 until end of turn. If that creature would die this turn, exile it instead."
1,Opt,"Blue",1,cfbaff99-ac81-4386-9a7c-ab6d7b72eb3a,"Instant","Scry 1. (Look at the top card of your library. You may put that card on the bottom.) Draw a card."
1,Peerless Recycling,"Green",2,5f72466c-505b-4371-9366-0fde525a37e6,"Instant","Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.) Return target permanent card from your graveyard to your hand. If the gift was promised, instead return two target permanent cards from your graveyard to your hand."
1,Prepare // Fight,"White,Green",6,f59ea6f6-2dff-4e58-9166-57cac03f1d0a,"Instant,Sorcery","Untap target creature. It gets +2/+2 and gains lifelink until end of turn. // Aftermath (Cast this spell only from your graveyard. Then exile it.) Target creature you control fights target creature an opponent controls."
1,Protect the Negotiators,"Blue",2,bb6db604-8bbe-4719-88bd-f3cad8c4725d,"Instant","Kicker {W} (You may pay an additional {W} as you cast this spell.) If this spell was kicked, create a 1/1 white Soldier creature token. Counter target spell unless its controller pays {1} for each creature you control."
1,Putrefy,"Green,Black",3,3759f873-e5a1-46ab-8a60-e907d3c633de,"Instant","Destroy target artifact or creature. It can't be regenerated."
1,Quench,"Blue",2,1779a6c5-147d-4632-b1d9-95e89a64dc2c,"Instant","Counter target spell unless its controller pays {2}."
1,Quick Study,"Blue",3,b78e2bca-bc93-464a-8911-8361abff2ac6,"Instant","Draw two cards."
1,Quicken,"Blue",1,67751745-61c9-488f-b5b3-310c0bafdda7,"Instant","The next sorcery spell you cast this turn can be cast as though it had flash. (It can be cast any time you could cast an instant.) Draw a card."
1,Radical Idea,"Blue",2,aa32ec44-d29b-4ebe-82f5-4fe67bca07eb,"Instant","Draw a card. Jump-start (You may cast this card from your graveyard by discarding a card in addition to paying its other costs. Then exile this card.)"
1,Rain of Revelation,"Blue",4,da367981-9d6f-419f-9f58-f969b6183336,"Instant","Draw three cards, then discard a card."
1,Reckless Rage,"Red",1,0e4b97a3-8f6f-461e-aa55-ab752752f539,"Instant","Reckless Rage deals 4 damage to target creature you don't control and 2 damage to target creature you control."
1,Refute,"Blue",3,38806934-dd9c-4ad4-a59c-a16dce03a14a,"Instant","Counter target spell. Draw a card, then discard a card."
1,Remand,"Blue",2,36de9999-8d0a-4174-8e38-549bacdc128b,"Instant","Counter target spell. If that spell is countered this way, put it into its owner's hand instead of into that player's graveyard. Draw a card."
1,Repulse,"Blue",3,b23bb656-706e-4cf0-834d-82bffe29db2a,"Instant","Return target creature to its owner's hand. Draw a card."
1,Shelter,"White",2,1f4fedc9-6dd1-4190-a0c9-e9d10fd91315,"Instant","Target creature you control gains protection from the color of your choice until end of turn. Draw a card."
1,Shock,"Red",1,760b41a1-c087-4b11-b8a0-fb01d8a4c0c6,"Instant","Shock deals 2 damage to any target."
1,Snakeskin Veil,"Green",1,6cc4c21d-9bdc-4490-9203-17f51db0ddd1,"Instant","Put a +1/+1 counter on target creature you control. It gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.)"
1,Syncopate,"Blue",1,9aebd769-7ae3-4dac-81ea-458061762cce,"Instant","Counter target spell unless its controller pays {X}. If that spell is countered this way, exile it instead of putting it into its owner's graveyard."
1,Tail Swipe,"Green",1,003a01aa-ed73-4da9-86c2-e4ecf7633c5f,"Instant","Choose target creature you control and target creature you don't control. If you cast this spell during your main phase, the creature you control gets +1/+1 until end of turn. Then those creatures fight each other. (Each deals damage equal to its power to the other.)"
1,Thirst for Knowledge,"Blue",3,446ccc7a-fc2d-4e81-b782-31137119db00,"Instant","Draw three cards. Then discard two cards unless you discard an artifact card."
1,Thrash // Threat,"Green,Red",6,9715dce0-dcb5-4614-8404-97f72f06342e,"Instant,Sorcery","Target creature you control deals damage equal to its power to target creature or planeswalker you don't control. // Create a 4/4 red and green Beast creature token with trample."
1,Thrill of Possibility,"Red",2,f4af156d-0fbf-4a4e-b0c1-db7e95be4903,"Instant","As an additional cost to cast this spell, discard a card. Draw two cards."
1,Ulcerate,"Black",1,cb987986-b53b-4441-a2c6-e70c23b2ed7f,"Instant","Target creature gets -3/-3 until end of turn. You lose 3 life."
1,Valorous Stance,"White",2,04762c85-d25d-4120-adec-8681adcf581a,"Instant","Choose one — • Target creature gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.) • Destroy target creature with toughness 4 or greater."
1,Village Rites,"Black",1,f990e5c1-7df4-4eaf-a01b-67f858064e5e,"Instant","As an additional cost to cast this spell, sacrifice a creature. Draw two cards."
1,Volt Charge,"Red",3,73d74045-cc9b-4b01-bc5f-0f2eb4b01580,"Instant","Volt Charge deals 3 damage to any target. Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
1,Warrant // Warden,"White,Blue",7,7e565adc-32ec-4ba8-9220-1239c373f84f,"Instant,Sorcery","Put target attacking or blocking creature on top of its owner's library. // Create a 4/4 white and blue Sphinx creature token with flying and vigilance."
1,Access Tunnel,"",0,4bef5957-71a4-4fe0-b2ce-dff8e8690bd9,"Land","{T}: Add {C}. {3}, {T}: Target creature with power 3 or less can't be blocked this turn."
4,Ash Barrens,"",0,f5314520-b8af-4416-b57c-74388542ecb6,"Land","{T}: Add {C}. Basic landcycling {1} ({1}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.)"
1,Azorius Chancery,"",0,50ef0ac3-e911-4d67-a751-8d86160ae843,"Land","This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {W}{U}."
1,Battlefield Forge,"",0,a2de3346-9647-4540-ba41-e67c24ddf141,"Land","{T}: Add {C}. {T}: Add {R} or {W}. This land deals 1 damage to you."
1,Blinkmoth Nexus,"",0,765fad0a-50fe-4e19-87a1-c3ec70937f61,"Land","{T}: Add {C}. {1}: This land becomes a 1/1 Blinkmoth artifact creature with flying until end of turn. It's still a land. {1}, {T}: Target Blinkmoth creature gets +1/+1 until end of turn."
1,Canyon Slough,"",0,5d89a57c-d982-4d1d-beca-14f156b8c3e7,"Land","({T}: Add {B} or {R}.) This land enters tapped. Cycling {2} ({2}, Discard this card: Draw a card.)"
1,Caves of Koilos,"",0,875fad57-4048-47ef-93c3-5cfa2fcee360,"Land","{T}: Add {C}. {T}: Add {W} or {B}. This land deals 1 damage to you."
1,Celestial Colonnade,"",0,f5d71183-509f-40b8-85af-8f118cad5c13,"Land","This land enters tapped. {T}: Add {W} or {U}. {3}{W}{U}: Until end of turn, this land becomes a 4/4 white and blue Elemental creature with flying and vigilance. It's still a land."
1,Commercial District,"",0,bf220c06-3cce-4bdd-aa58-83940c223e9c,"Land","({T}: Add {R} or {G}.) This land enters tapped. When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,Creeping Tar Pit,"",0,254a6531-7cf7-4c74-9050-65fe4b273744,"Land","This land enters tapped. {T}: Add {U} or {B}. {1}{U}{B}: Until end of turn, this land becomes a 3/2 blue and black Elemental creature. It's still a land. It can't be blocked this turn."
1,Dimir Aqueduct,"",0,012b9371-45e0-4e06-ad7a-4c52d1d38262,"Land","This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {U}{B}."
1,Elegant Parlor,"",0,72c6d541-e2cb-4d6e-acac-90a8f53b7006,"Land","({T}: Add {R} or {W}.) This land enters tapped. When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
8,Evolving Wilds,"",0,31181bd2-3a1f-4cb9-ba30-637ac479133a,"Land","{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."
1,Faerie Conclave,"",0,8f4ab639-b439-462e-acc3-69b5d6bb29da,"Land","This land enters tapped. {T}: Add {U}. {1}{U}: This land becomes a 2/1 blue Faerie creature with flying until end of turn. It's still a land."
1,Fetid Pools,"",0,d036dfb9-7da2-4375-83ee-b01eb95b64e6,"Land","({T}: Add {U} or {B}.) This land enters tapped. Cycling {2} ({2}, Discard this card: Draw a card.)"
1,Fiery Islet,"",0,daf68138-63c1-4201-998c-eb412463f664,"Land","{T}, Pay 1 life: Add {U} or {R}. {1}, {T}, Sacrifice this land: Draw a card."
1,Fire-Lit Thicket,"",0,bcab849e-336d-490f-8dd2-0936fba2afbe,"Land","{T}: Add {C}. {R/G}, {T}: Add {R}{R}, {R}{G}, or {G}{G}."
1,Golgari Rot Farm,"",0,902d9c56-5c72-4df8-83e4-ee252fc97443,"Land","This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {B}{G}."
1,Gruul Turf,"",0,a8ce122f-5424-4ac0-9d39-95d48e3d5049,"Land","This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {R}{G}."
1,Hedge Maze,"",0,5260f8ae-805b-4eae-badf-62de0f768867,"Land","({T}: Add {G} or {U}.) This land enters tapped. When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,Horizon Canopy,"",0,3cf2baad-0160-419d-bba5-f4f35596aa61,"Land","{T}, Pay 1 life: Add {G} or {W}. {1}, {T}, Sacrifice this land: Draw a card."
1,Inspiring Vantage,"",0,85df6b6a-2dcf-4828-a4a8-e07d52e1fddd,"Land","This land enters tapped unless you control two or fewer other lands. {T}: Add {R} or {W}."
1,Izzet Boilerworks,"",0,61ba2759-a3d8-45f8-b31e-d8789bde0f4f,"Land","This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {U}{R}."
1,Lumbering Falls,"",0,f7e9db98-3a2d-46d8-a07f-99d66a4d9f2f,"Land","This land enters tapped. {T}: Add {G} or {U}. {2}{G}{U}: Until end of turn, this land becomes a 3/3 green and blue Elemental creature with hexproof. It's still a land."
1,Meticulous Archive,"",0,652236c2-84ef-45e4-b5fc-ed6170bc3d6c,"Land","({T}: Add {W} or {U}.) This land enters tapped. When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,Mishra's Factory,"",0,f0f292de-238a-4b19-a6da-f164158b79dc,"Land","{T}: Add {C}. {1}: This land becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land. {T}: Target Assembly-Worker creature gets +1/+1 until end of turn."
1,Mutavault,"",0,486ed038-2c25-4caf-8240-63674a6f767d,"Land","{T}: Add {C}. {1}: This land becomes a 2/2 creature with all creature types until end of turn. It's still a land."
1,Nurturing Peatland,"",0,2744ac83-a79f-4042-8720-688b5adda382,"Land","{T}, Pay 1 life: Add {B} or {G}. {1}, {T}, Sacrifice this land: Draw a card."
1,Orzhov Basilica,"",0,7c14375a-98c1-4e57-bf0d-1bea89a6bbd9,"Land","This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {W}{B}."
1,Prismari Campus,"",0,768120f5-9401-4e52-924e-3374bde65b3d,"Land","This land enters tapped. {T}: Add {U} or {R}. {4}, {T}: Scry 1."
1,Raging Ravine,"",0,da09a99b-af20-4294-a4a6-cb000dae9d73,"Land","This land enters tapped. {T}: Add {R} or {G}. {2}{R}{G}: Until end of turn, this land becomes a 3/3 red and green Elemental creature with ""Whenever this creature attacks, put a +1/+1 counter on it."" It's still a land."
1,Rakdos Carnarium,"",0,0670934a-b240-4be6-aebc-483b1332ea84,"Land","This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {B}{R}."
1,Raucous Theater,"",0,b598c93e-dae1-4d71-a9e4-917abf76d2d0,"Land","({T}: Add {B} or {R}.) This land enters tapped. When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,Razortide Bridge,"",0,e7ea7395-430e-4036-92c9-17a850ec2371,"Artifact,Land","This land enters tapped. Indestructible {T}: Add {W} or {U}."
1,Rugged Prairie,"",0,3d575770-cb81-4353-b49e-cdaca7a5162f,"Land","{T}: Add {C}. {R/W}, {T}: Add {R}{R}, {R}{W}, or {W}{W}."
1,Sacred Foundry,"",0,8b4e2642-3c87-4708-b9b4-2e7f7359ac7d,"Land","({T}: Add {R} or {W}.) As this land enters, you may pay 2 life. If you don't, it enters tapped."
1,Selesnya Sanctuary,"",0,8e5bb089-a231-4d8a-a02a-296152cf5b4d,"Land","This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {G}{W}."
1,Shadowy Backstreet,"",0,69c1b656-1d67-499c-bf0f-417682a86c7d,"Land","({T}: Add {W} or {B}.) This land enters tapped. When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,Shelldock Isle,"",0,4216656e-90e8-45fc-a0f6-0d0d79d0a021,"Land","Hideaway 4 (When this land enters, look at the top four cards of your library, exile one face down, then put the rest on the bottom in a random order.) This land enters tapped. {T}: Add {U}. {U}, {T}: You may play the exiled card without paying its mana cost if a library has twenty or fewer cards in it."
1,Silent Clearing,"",0,ac07e230-0297-4e1d-bdfe-119010e0ad8e,"Land","{T}, Pay 1 life: Add {W} or {B}. {1}, {T}, Sacrifice this land: Draw a card."
1,Simic Growth Chamber,"",0,27ba2a33-a9f2-414c-889b-d80b175bec92,"Land","This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {G}{U}."
1,Stirring Wildwood,"",0,75ea63a8-3046-4578-a190-72efa34f8d88,"Land","This land enters tapped. {T}: Add {G} or {W}. {1}{G}{W}: Until end of turn, this land becomes a 3/4 green and white Elemental creature with reach. It's still a land."
1,Stomping Ground,"",0,69be21b4-c613-47c6-ba57-f4785861af3e,"Land","({T}: Add {R} or {G}.) As this land enters, you may pay 2 life. If you don't, it enters tapped."
1,Sulfurous Springs,"",0,eedb9df2-20d3-4cfd-8aed-336edc37d5a9,"Land","{T}: Add {C}. {T}: Add {B} or {R}. This land deals 1 damage to you."
1,Sunbaked Canyon,"",0,6da58ad9-3584-4881-9c98-f60cd09fc519,"Land","{T}, Pay 1 life: Add {R} or {W}. {1}, {T}, Sacrifice this land: Draw a card."
1,Temple Garden,"",0,34a3039d-46cd-4a51-b726-6eb0b485c9c5,"Land","({T}: Add {G} or {W}.) As this land enters, you may pay 2 life. If you don't, it enters tapped."
1,Thundering Falls,"",0,17260fff-b239-4af4-9306-3236ae3fa5a5,"Land","({T}: Add {U} or {R}.) This land enters tapped. When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,Treetop Village,"",0,3e9d39df-aaab-4733-b7c4-f33c9b4fb10c,"Land","This land enters tapped. {T}: Add {G}. {1}{G}: This land becomes a 3/3 green Ape creature with trample until end of turn. It's still a land. (It can deal excess combat damage to the player or planeswalker it's attacking.)"
1,Undercity Sewers,"",0,2b5801fb-2026-4f25-98bc-ebb2f99684b9,"Land","({T}: Add {U} or {B}.) This land enters tapped. When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,Underground Mortuary,"",0,f6ca59cd-8779-4a84-a54b-e863b79c61f0,"Land","({T}: Add {B} or {G}.) This land enters tapped. When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)"
1,Waterlogged Grove,"",0,46931098-ae3c-409a-8789-7071205e11ee,"Land","{T}, Pay 1 life: Add {G} or {U}. {1}, {T}, Sacrifice this land: Draw a card."
1,Witherbloom Campus,"",0,7346fb2e-754e-47de-b33d-eb089b357ee4,"Land","This land enters tapped. {T}: Add {B} or {G}. {4}, {T}: Scry 1."
1,Wooded Bastion,"",0,4040f465-9220-4e5d-98ff-7a13cec2dba2,"Land","{T}: Add {C}. {G/W}, {T}: Add {G}{G}, {G}{W}, or {W}{W}."
1,"Angrath, Captain of Chaos","Red,Black",4,d4d21c37-c468-4501-8d75-e8a7ad85153b,"Planeswalker","Creatures you control have menace. −2: Amass Zombies 2. (Put two +1/+1 counters on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)"
1,Jace Beleren,"Blue",3,4c9522ec-840d-49e7-b895-90b0d2083742,"Planeswalker","+2: Each player draws a card. −1: Target player draws a card. −10: Target player mills twenty cards."
1,"Kasmina, Enigmatic Mentor","Blue",4,c77d9454-a78c-4063-ad66-46b2f5a030aa,"Planeswalker","Spells your opponents cast that target a creature or planeswalker you control cost {2} more to cast. −2: Create a 2/2 blue Wizard creature token. Draw a card, then discard a card."
